-37.846022,144.987547,46
-37.845684,144.985006,46
-37.85067,144.9842,46
-37.85309,145.00244,46
-37.859,145.00137,46
-37.86023,145.01052,46
-37.853912,145.011559,46
-37.853549,145.011618,46
-37.852974,145.011713,46
-37.851862,145.011896,46
-37.851527,145.011951,46
-37.851297,145.011989,46
-37.851255,145.011995,46
-37.851168,145.01201,46
-37.850228,145.012164,46
-37.84928,145.01232,46
-37.8481,145.00319,46
-37.740587,144.900529,84
-37.74066,144.900617,84
-37.74453,144.91023,84
-37.74132,144.9082,84
-37.73538,144.90443,84
-37.7355,144.90345,84
-37.73546,144.90157,84
-37.734816,144.895263,84
-37.73458,144.89295,84
-37.735374,144.892832,84
-37.735517,144.892809,84
-37.73557,144.8928,84
-37.735613,144.892794,84
-37.737231,144.892585,84
-37.7374,144.89252,84
-37.740587,144.900437,84
-37.740587,144.900529,84
-37.81075,144.89849,98
-37.80696,144.90023,98
-37.80643,144.89836,98
-37.80585,144.89836,98
-37.80568,144.8971,98
-37.80398,144.89741,98
-37.80335,144.89249,98
-37.80317,144.89229,98
-37.80277,144.88899,98
-37.802605,144.888612,98
-37.80238,144.8881,98
-37.80217,144.88621,98
-37.80259,144.88543,98
-37.80957,144.88409,98
-37.81021,144.88978,98
-37.80978,144.88986,98
-37.81075,144.89849,98
-37.71315,144.89004,99
-37.71158,144.88881,99
-37.711121,144.888598,99
-37.71078,144.88846,99
-37.71167,144.88669,99
-37.72067,144.87126,99
-37.72237,144.86924,99
-37.723738,144.867976,99
-37.72788,144.86415,99
-37.72852,144.86681,99
-37.7288,144.86975,99
-37.729503,144.869554,99
-37.729915,144.869374,99
-37.730035,144.870179,99
-37.73054,144.8725,99
-37.73144,144.87666,99
-37.73381,144.88315,99
-37.734,144.88305,99
-37.73408,144.88325,99
-37.73434,144.885115,99
-37.73409,144.88515,99
-37.734126,144.885569,99
-37.734142,144.885736,99
-37.734228,144.88656,99
-37.734249,144.886752,99
-37.734265,144.886919,99
-37.734317,144.887415,99
-37.734485,144.889148,99
-37.73451,144.88941,99
-37.7255,144.89101,99
-37.71701,144.89221,99
-37.71568,144.89187,99
-37.71315,144.89004,99
-37.96138,145.01032,114
-37.96346,145.01135,114
-37.96422,145.01111,114
-37.96432,145.01075,114
-37.96416,145.01056,114
-37.96431,145.01041,114
-37.96442,145.0107,114
-37.96472,145.0107,114
-37.9652,145.01101,114
-37.9655,145.01099,114
-37.96657,145.01141,114
-37.96753,145.01142,114
-37.96896,145.0109,114
-37.96945,145.00932,114
-37.96979,145.00961,114
-37.97029,145.01045,114
-37.97106,145.011,114
-37.97152,145.01111,114
-37.97163,145.01143,114
-37.97229,145.01178,114
-37.97339,145.0132,114
-37.97462,145.01413,114
-37.97632,145.01505,114
-37.97763,145.01621,114
-37.97918,145.01715,114
-37.97976,145.01742,114
-37.9804,145.01728,114
-37.98116,145.01807,114
-37.9818,145.01794,114
-37.98191,145.01805,114
-37.98186,145.01836,114
-37.98233,145.01971,114
-37.98248,145.0197,114
-37.98276,145.0202,114
-37.98312,145.02153,114
-37.98445,145.02266,114
-37.98475,145.02315,114
-37.98509,145.02335,114
-37.9856,145.02338,114
-37.98574,145.02374,114
-37.97385,145.02589,114
-37.97441,145.03176,114
-37.97543,145.03151,114
-37.97555,145.03264,114
-37.97713,145.03402,114
-37.97754,145.03394,114
-37.97763,145.03472,114
-37.97021,145.03603,114
-37.965187,145.036981,114
-37.96425,145.03716,114
-37.96319,145.02805,114
-37.96248,145.02199,114
-37.96185,145.02213,114
-37.96186,145.0201,114
-37.96145,145.02019,114
-37.96143,145.02001,114
-37.96197,145.01955,114
-37.96177,145.0186,114
-37.96219,145.01851,114
-37.9621,145.01783,114
-37.9624,145.01776,114
-37.96219,145.01568,114
-37.96198,145.01572,114
-37.96196,145.01557,114
-37.96217,145.01553,114
-37.96192,145.01378,114
-37.96178,145.01381,114
-37.96138,145.01032,114
-37.84853,144.86305,115
-37.84802,144.85893,115
-37.84793,144.85659,115
-37.84807,144.85575,115
-37.84857,144.85465,115
-37.84923,144.85395,115
-37.85006,144.85354,115
-37.85118,144.85333,115
-37.8524,144.85293,115
-37.855031,144.862511,115
-37.85516,144.86325,115
-37.85782,144.88898,115
-37.849092,144.874647,115
-37.84948,144.873,115
-37.84947,144.87114,115
-37.84853,144.86305,115
-37.782694,144.992365,3
-37.78353,144.99418,3
-37.7847,144.99559,3
-37.78524,144.99646,3
-37.78563,144.99782,3
-37.78542,144.99899,3
-37.78457,145.00035,3
-37.78314,145.00168,3
-37.78299,145.0023,3
-37.78337,145.00342,3
-37.78437,145.00423,3
-37.784278,145.004797,3
-37.78392,145.00699,3
-37.78424,145.01157,3
-37.78383,145.01431,3
-37.78337,145.01437,3
-37.78339,145.0145,3
-37.77918,145.0152,3
-37.77918,145.01579,3
-37.77878,145.01585,3
-37.77864,145.01473,3
-37.77401,145.01556,3
-37.77407,145.01607,3
-37.77142,145.01651,3
-37.76866,145.01697,3
-37.76872,145.01755,3
-37.76722,145.0178,3
-37.7671,145.01671,3
-37.765117,145.017002,3
-37.76388,145.00539,3
-37.76326,144.99982,3
-37.7627,144.99991,3
-37.76228,144.9969,3
-37.7618,144.99276,3
-37.76205,144.99271,3
-37.76144,144.98738,3
-37.76005,144.98764,3
-37.75987,144.9873,3
-37.76013,144.98696,3
-37.76029,144.98717,3
-37.76097,144.98703,3
-37.76077,144.9856,3
-37.76107,144.98528,3
-37.76172,144.98505,3
-37.76284,144.98538,3
-37.76281,144.98549,3
-37.76325,144.9854,3
-37.76355,144.9856,3
-37.76395,144.98552,3
-37.76398,144.98572,3
-37.76433,144.98565,3
-37.76417,144.98471,3
-37.76459,144.98473,3
-37.76504,144.985,3
-37.76506,144.98429,3
-37.76602,144.9855,3
-37.76642,144.98557,3
-37.76734,144.98448,3
-37.76981,144.98415,3
-37.77124,144.98445,3
-37.77347,144.98664,3
-37.77385,144.98684,3
-37.77438,144.98687,3
-37.77466,144.98711,3
-37.77492,144.98759,3
-37.77493,144.98825,3
-37.77516,144.98859,3
-37.77641,144.98852,3
-37.77692,144.98881,3
-37.77739,144.98941,3
-37.77788,144.98973,3
-37.77966,144.99011,3
-37.77995,144.99068,3
-37.78013,144.99173,3
-37.78048,144.992,3
-37.78123,144.99181,3
-37.78253,144.99201,3
-37.782694,144.992365,3
-37.76623,145.02742,1
-37.765117,145.017002,1
-37.7671,145.01671,1
-37.76722,145.0178,1
-37.76872,145.01755,1
-37.76866,145.01697,1
-37.77142,145.01651,1
-37.77407,145.01607,1
-37.77401,145.01556,1
-37.77864,145.01473,1
-37.77878,145.01585,1
-37.77918,145.01579,1
-37.77918,145.0152,1
-37.78339,145.0145,1
-37.78337,145.01437,1
-37.78383,145.01431,1
-37.78424,145.01157,1
-37.78392,145.00699,1
-37.784278,145.004797,1
-37.78437,145.00423,1
-37.78546,145.00508,1
-37.78619,145.007,1
-37.78691,145.00809,1
-37.78789,145.00852,1
-37.78896,145.00846,1
-37.79015,145.00753,1
-37.79031,145.00698,1
-37.79102,145.00579,1
-37.79232,145.00514,1
-37.79364,145.0031,1
-37.79423,145.00155,1
-37.79448,145.00126,1
-37.79487,145.00114,1
-37.7956,145.00129,1
-37.79581,145.0013,1
-37.79666,145.00195,1
-37.79586,145.00262,1
-37.79575,145.00336,1
-37.79597,145.00384,1
-37.79637,145.00407,1
-37.79776,145.00422,1
-37.79807,145.0046,1
-37.79796,145.00534,1
-37.79631,145.00807,1
-37.79628,145.00904,1
-37.79654,145.00964,1
-37.79687,145.00964,1
-37.79732,145.00919,1
-37.7984,145.00707,1
-37.79879,145.00669,1
-37.79924,145.00651,1
-37.80031,145.00646,1
-37.80068,145.00665,1
-37.80091,145.00699,1
-37.80082,145.0077,1
-37.80007,145.00951,1
-37.79907,145.01093,1
-37.79924,145.0129,1
-37.7996,145.01402,1
-37.80022,145.0149,1
-37.80063,145.01512,1
-37.80213,145.01541,1
-37.80257,145.01573,1
-37.80327,145.01726,1
-37.80366,145.01947,1
-37.8032,145.02068,1
-37.80275,145.0211,1
-37.80167,145.02011,1
-37.80055,145.01869,1
-37.8001,145.01852,1
-37.7997,145.01899,1
-37.79892,145.02073,1
-37.79866,145.02092,1
-37.79841,145.02086,1
-37.79813,145.02045,1
-37.79797,145.01952,1
-37.79731,145.0177,1
-37.7967,145.01742,1
-37.79592,145.01794,1
-37.79549,145.01775,1
-37.79494,145.01581,1
-37.79425,145.01423,1
-37.79384,145.0139,1
-37.79336,145.01385,1
-37.79232,145.01393,1
-37.79212,145.01414,1
-37.79212,145.01486,1
-37.79257,145.0165,1
-37.79288,145.01915,1
-37.79278,145.01953,1
-37.7923,145.0196,1
-37.78991,145.01736,1
-37.78861,145.0164,1
-37.78716,145.01469,1
-37.78637,145.0134,1
-37.78603,145.01312,1
-37.78574,145.01309,1
-37.78558,145.01351,1
-37.78574,145.01537,1
-37.78643,145.01922,1
-37.786554,145.019706,1
-37.785529,145.019927,1
-37.785521,145.020075,1
-37.785089,145.020149,1
-37.785096,145.02021,1
-37.784152,145.020378,1
-37.784127,145.020144,1
-37.782796,145.020363,1
-37.782916,145.019753,1
-37.782973,145.019464,1
-37.783035,145.019147,1
-37.77917,145.01975,1
-37.77917,145.02508,1
-37.778998,145.025111,1
-37.775601,145.025725,1
-37.76623,145.02742,1
-37.76663,145.0312,2
-37.766,145.03112,2
-37.76512,145.03077,2
-37.76486,145.03042,2
-37.76411,145.02804,2
-37.76382,145.02783,2
-37.76251,145.02792,2
-37.7615,145.02842,2
-37.76024,145.02993,2
-37.75981,145.02987,2
-37.75804,145.02903,2
-37.7578,145.02911,2
-37.75755,145.02949,2
-37.75743,145.03015,2
-37.75747,145.03123,2
-37.75679,145.03225,2
-37.75633,145.03214,2
-37.75571,145.03135,2
-37.75545,145.02853,2
-37.75529,145.02856,2
-37.752917,145.007271,2
-37.75229,145.00165,2
-37.752278,145.001555,2
-37.752232,145.00111,2
-37.75223,145.00109,2
-37.752138,145.000214,2
-37.751729,144.996125,2
-37.75167,144.99554,2
-37.75176,144.99493,2
-37.750553,144.983519,2
-37.750479,144.982817,2
-37.75027,144.98084,2
-37.7515,144.98164,2
-37.7521,144.98182,2
-37.75267,144.98115,2
-37.7527,144.98078,2
-37.75316,144.97996,2
-37.75422,144.97924,2
-37.75472,144.97965,2
-37.75501,144.97946,2
-37.757225,144.980155,2
-37.7573,144.98018,2
-37.75771,144.98027,2
-37.76063,144.9821,2
-37.76156,144.98316,2
-37.76182,144.98314,2
-37.76205,144.98286,2
-37.76222,144.98158,2
-37.76239,144.98139,2
-37.76283,144.98146,2
-37.7632,144.9817,2
-37.76359,144.98228,2
-37.76366,144.98308,2
-37.76398,144.98383,2
-37.76466,144.98398,2
-37.76506,144.98429,2
-37.76504,144.985,2
-37.76459,144.98473,2
-37.76417,144.98471,2
-37.76433,144.98565,2
-37.76398,144.98572,2
-37.76395,144.98552,2
-37.76355,144.9856,2
-37.76325,144.9854,2
-37.76281,144.98549,2
-37.76284,144.98538,2
-37.76172,144.98505,2
-37.76107,144.98528,2
-37.76077,144.9856,2
-37.76097,144.98703,2
-37.76029,144.98717,2
-37.76013,144.98696,2
-37.75987,144.9873,2
-37.76005,144.98764,2
-37.76144,144.98738,2
-37.76205,144.99271,2
-37.7618,144.99276,2
-37.76228,144.9969,2
-37.7627,144.99991,2
-37.76326,144.99982,2
-37.76388,145.00539,2
-37.765117,145.017002,2
-37.76623,145.02742,2
-37.76663,145.0312,2
-37.78562,144.96952,11
-37.77929,144.97053,11
-37.77911,144.969,11
-37.77895,144.96771,11
-37.7782,144.96147,11
-37.77915,144.96259,11
-37.77987,144.96283,11
-37.78087,144.96277,11
-37.7814,144.9629,11
-37.7819,144.96324,11
-37.78243,144.964,11
-37.785,144.96359,11
-37.78562,144.96952,11
-37.78437,145.00423,4
-37.78337,145.00342,4
-37.78299,145.0023,4
-37.78314,145.00168,4
-37.78457,145.00035,4
-37.78542,144.99899,4
-37.78563,144.99782,4
-37.78524,144.99646,4
-37.7847,144.99559,4
-37.78516,144.99511,4
-37.786,144.99563,4
-37.78695,144.99567,4
-37.78812,144.99206,4
-37.79081,144.98567,4
-37.79417,144.9851,4
-37.794289,144.986202,4
-37.79473,144.99028,4
-37.7953,144.99182,4
-37.79558,144.99317,4
-37.79605,144.9936,4
-37.79601,144.99493,4
-37.79622,144.99548,4
-37.79642,144.99763,4
-37.79611,144.99768,4
-37.79592,145.00094,4
-37.79564,145.00105,4
-37.7956,145.00129,4
-37.79487,145.00114,4
-37.79448,145.00126,4
-37.79423,145.00155,4
-37.79364,145.0031,4
-37.79232,145.00514,4
-37.79102,145.00579,4
-37.79031,145.00698,4
-37.79015,145.00753,4
-37.78896,145.00846,4
-37.78789,145.00852,4
-37.78691,145.00809,4
-37.78619,145.007,4
-37.78546,145.00508,4
-37.78437,145.00423,4
-37.79605,144.9936,5
-37.809613,144.991366,5
-37.809746,144.991343,5
-37.809731,144.991436,5
-37.8097,144.991779,5
-37.80969,144.991994,5
-37.809708,144.992435,5
-37.81027,144.99777,5
-37.811225,145.008134,5
-37.8114,145.01011,5
-37.811579,145.011392,5
-37.81214,145.01541,5
-37.81086,145.01581,5
-37.81055,145.01564,5
-37.81048,145.01529,5
-37.81063,145.01363,5
-37.81048,145.00953,5
-37.81033,145.00929,5
-37.80994,145.00914,5
-37.808,145.00896,5
-37.80759,145.00853,5
-37.80731,145.0078,5
-37.80719,145.00693,5
-37.80729,145.00442,5
-37.80713,145.00055,5
-37.8066,144.99996,5
-37.80537,144.99928,5
-37.80487,144.99949,5
-37.80429,145.00015,5
-37.80425,145.00162,5
-37.80527,145.00405,5
-37.80532,145.00475,5
-37.80474,145.00647,5
-37.80409,145.00759,5
-37.80331,145.00764,5
-37.8009,145.0042,5
-37.79967,145.00271,5
-37.79876,145.00117,5
-37.79829,145.00002,5
-37.79766,144.99939,5
-37.79722,144.99927,5
-37.797,144.9995,5
-37.79698,145.00068,5
-37.79718,145.00142,5
-37.79704,145.00173,5
-37.79666,145.00195,5
-37.79581,145.0013,5
-37.7956,145.00129,5
-37.79564,145.00105,5
-37.79592,145.00094,5
-37.79611,144.99768,5
-37.79642,144.99763,5
-37.79622,144.99548,5
-37.79601,144.99493,5
-37.79605,144.9936,5
-37.77531,144.97889,7
-37.7735,144.9792,7
-37.77395,144.98341,7
-37.77409,144.98338,7
-37.77438,144.98577,7
-37.77438,144.98687,7
-37.77385,144.98684,7
-37.77347,144.98664,7
-37.77124,144.98445,7
-37.76981,144.98415,7
-37.76734,144.98448,7
-37.76642,144.98557,7
-37.76602,144.9855,7
-37.76506,144.98429,7
-37.76466,144.98398,7
-37.76398,144.98383,7
-37.76366,144.98308,7
-37.76359,144.98228,7
-37.7632,144.9817,7
-37.76283,144.98146,7
-37.76239,144.98139,7
-37.76222,144.98158,7
-37.76205,144.98286,7
-37.76182,144.98314,7
-37.76156,144.98316,7
-37.76063,144.9821,7
-37.75771,144.98027,7
-37.7573,144.98018,7
-37.75692,144.97698,7
-37.75901,144.97663,7
-37.758873,144.975407,7
-37.758863,144.975321,7
-37.7587,144.97397,7
-37.75921,144.97388,7
-37.75923,144.97409,7
-37.75975,144.974,7
-37.75973,144.97383,7
-37.7611,144.97351,7
-37.76995,144.97198,7
-37.77929,144.97053,7
-37.78021,144.97811,7
-37.78007,144.97814,7
-37.77531,144.97889,7
-37.80892,144.98255,8
-37.80925,144.98563,8
-37.80974,144.99022,8
-37.809781,144.990715,8
-37.809789,144.990799,8
-37.809785,144.990974,8
-37.809762,144.99124,8
-37.809746,144.991343,8
-37.809613,144.991366,8
-37.79605,144.9936,8
-37.79558,144.99317,8
-37.7953,144.99182,8
-37.79473,144.99028,8
-37.794289,144.986202,8
-37.79417,144.9851,8
-37.806356,144.982993,8
-37.806482,144.982973,8
-37.806757,144.982927,8
-37.80892,144.98255,8
-37.80892,144.98255,9
-37.806757,144.982927,9
-37.806482,144.982973,9
-37.806356,144.982993,9
-37.79417,144.9851,9
-37.7932,144.97586,9
-37.79305,144.97572,9
-37.805352,144.973627,9
-37.80792,144.97319,9
-37.807936,144.973376,9
-37.80887,144.98205,9
-37.80892,144.98255,9
-37.77929,144.97053,10
-37.76995,144.97198,10
-37.7611,144.97351,10
-37.75973,144.97383,10
-37.75975,144.974,10
-37.75923,144.97409,10
-37.75921,144.97388,10
-37.7587,144.97397,10
-37.758863,144.975321,10
-37.758873,144.975407,10
-37.75901,144.97663,10
-37.75692,144.97698,10
-37.756823,144.976149,10
-37.754229,144.953724,10
-37.75498,144.95328,10
-37.755742,144.951366,10
-37.755803,144.951199,10
-37.755809,144.951181,10
-37.75595,144.95083,10
-37.75623,144.95065,10
-37.75929,144.95008,10
-37.75932,144.95033,10
-37.76999,144.94854,10
-37.77016,144.94985,10
-37.77569,144.94879,10
-37.77674,144.9494,10
-37.77719,144.95315,10
-37.777786,144.958114,10
-37.77804,144.96023,10
-37.778049,144.960305,10
-37.7782,144.96147,10
-37.77895,144.96771,10
-37.77911,144.969,10
-37.77929,144.97053,10
-37.77929,144.97053,12
-37.78562,144.96952,12
-37.785,144.96359,12
-37.78243,144.964,12
-37.7819,144.96324,12
-37.7814,144.9629,12
-37.78087,144.96277,12
-37.77987,144.96283,12
-37.77915,144.96259,12
-37.7782,144.96147,12
-37.778049,144.960305,12
-37.77804,144.96023,12
-37.78988,144.95876,12
-37.79005,144.95929,12
-37.79121,144.96019,12
-37.79179,144.96124,12
-37.791908,144.961905,12
-37.79208,144.96287,12
-37.79274,144.9641,12
-37.79294,144.96452,12
-37.79321,144.96558,12
-37.79305,144.96721,12
-37.79226,144.96839,12
-37.79305,144.97572,12
-37.78021,144.97811,12
-37.77929,144.97053,12
-37.805087,144.959954,13
-37.805363,144.960086,13
-37.80632,144.959918,13
-37.80756,144.97128,13
-37.80773,144.97136,13
-37.807904,144.973038,13
-37.80792,144.97319,13
-37.805352,144.973627,13
-37.79305,144.97572,13
-37.79226,144.96839,13
-37.79305,144.96721,13
-37.79321,144.96558,13
-37.79294,144.96452,13
-37.79274,144.9641,13
-37.79363,144.96478,13
-37.79456,144.96497,13
-37.797864,144.964404,13
-37.798,144.964381,13
-37.799027,144.964212,13
-37.80043,144.96398,13
-37.80011,144.96103,13
-37.799864,144.95884,13
-37.799861,144.95881,13
-37.800301,144.958739,13
-37.800748,144.958667,13
-37.801616,144.958527,13
-37.801864,144.958487,13
-37.80197,144.958493,13
-37.803331,144.959131,13
-37.804117,144.959498,13
-37.804216,144.959544,13
-37.804454,144.959657,13
-37.805087,144.959954,13
-37.799641,144.956744,14
-37.799728,144.957559,14
-37.799811,144.958342,14
-37.799832,144.958539,14
-37.799861,144.95881,14
-37.799864,144.95884,14
-37.80011,144.96103,14
-37.80043,144.96398,14
-37.799027,144.964212,14
-37.798,144.964381,14
-37.797864,144.964404,14
-37.79456,144.96497,14
-37.79363,144.96478,14
-37.79274,144.9641,14
-37.79208,144.96287,14
-37.791908,144.961905,14
-37.79179,144.96124,14
-37.79121,144.96019,14
-37.79005,144.95929,14
-37.78988,144.95876,14
-37.77804,144.96023,14
-37.777786,144.958114,14
-37.77719,144.95315,14
-37.77674,144.9494,14
-37.77545,144.93877,14
-37.77675,144.93814,14
-37.77718,144.93767,14
-37.77789,144.93796,14
-37.77777,144.93707,14
-37.78086,144.93873,14
-37.78177,144.93903,14
-37.78494,144.93963,14
-37.78645,144.94026,14
-37.78683,144.9402,14
-37.78702,144.93993,14
-37.78762,144.94036,14
-37.78837,144.94088,14
-37.79361,144.94745,14
-37.799265,144.954486,14
-37.799418,144.954737,14
-37.799531,144.955688,14
-37.799641,144.956744,14
-37.803801,144.957385,15
-37.804391,144.957621,15
-37.804529,144.957684,15
-37.804837,144.957825,15
-37.80528,144.958027,15
-37.805824,144.958275,15
-37.805919,144.958318,15
-37.806147,144.958423,15
-37.80588,144.95599,15
-37.80949,144.95539,15
-37.81175,144.95645,15
-37.81317,144.95144,15
-37.82305,144.95599,15
-37.82104,144.96,15
-37.82051,144.96138,15
-37.81977,144.96442,15
-37.81922,144.96825,15
-37.819143,144.970395,15
-37.819114,144.971811,15
-37.81956,144.973303,15
-37.820382,144.974568,15
-37.823823,144.977967,15
-37.826098,144.980133,15
-37.826935,144.981627,15
-37.827318,144.983368,15
-37.827676,144.984998,15
-37.827785,144.985493,15
-37.828429,144.986672,15
-37.82962,144.98793,15
-37.82341,144.98905,15
-37.819372,144.989665,15
-37.8192,144.9876,15
-37.81735,144.9879,15
-37.81744,144.98883,15
-37.81715,144.98881,15
-37.817412,144.989575,15
-37.817472,144.989982,15
-37.81688,144.99009,15
-37.8161,144.98261,15
-37.8166,144.98252,15
-37.81679,144.98207,15
-37.8186,144.98175,15
-37.81814,144.97793,15
-37.8174,144.97682,15
-37.816977,144.976883,15
-37.816862,144.9769,15
-37.816723,144.976921,15
-37.81619,144.977,15
-37.81551,144.97736,15
-37.81529,144.97487,15
-37.80773,144.97136,15
-37.80756,144.97128,15
